Período;ARS;Nº Consultas nos CSP;Nº Consultas CSP (Não Programadas);Nº Consultas CSP (Programadas);Nº Consultas Gripe nos CSP
2016-11-05;ARS Centro;1954.0;1857.0;97.0;17.0
2016-11-07;ARS Centro;27200.0;15961.0;11239.0;52.0
2016-11-08;ARS Norte;58407.0;30692.0;27715.0;89.0
2016-11-08;ARS Centro;25571.0;14039.0;11532.0;47.0
2016-11-09;ARS Centro;23519.0;12838.0;10681.0;35.0
2016-11-11;ARS Centro;17940.0;10546.0;7394.0;33.0
2016-11-11;ARS Lisboa e Vale do Tejo;23530.0;9808.0;13722.0;57.0
2016-11-11;ARS Alentejo;6646.0;3396.0;3250.0;30.0
2016-11-12;ARS Alentejo;958.0;886.0;72.0;14.0
2016-11-13;ARS Norte;2212.0;2212.0;0.0;36.0
2016-11-13;ARS Alentejo;832.0;794.0;38.0;21.0
2016-11-15;ARS Norte;58559.0;30328.0;28231.0;114.0
2016-11-16;ARS Algarve;4604.0;2356.0;2248.0;14.0
2016-11-17;ARS Centro;24135.0;12872.0;11263.0;63.0
2016-11-19;ARS Norte;2741.0;2609.0;132.0;58.0
2016-11-19;ARS Alentejo;978.0;901.0;77.0;12.0
2016-11-20;ARS Norte;2200.0;2200.0;0.0;40.0
2016-11-22;ARS Norte;58443.0;30381.0;28062.0;173.0
2016-11-22;ARS Lisboa e Vale do Tejo;32425.0;13236.0;19189.0;147.0
2016-11-25;ARS Norte;40166.0;21133.0;19033.0;186.0
2016-11-28;ARS Norte;63471.0;34949.0;28522.0;251.0
2016-11-28;ARS Alentejo;8831.0;5048.0;3783.0;78.0
2016-11-29;ARS Algarve;4724.0;2398.0;2326.0;24.0
2016-11-30;ARS Norte;53377.0;27643.0;25734.0;236.0
2016-12-02;ARS Algarve;3946.0;2337.0;1609.0;31.0
2016-12-03;ARS Alentejo;1062.0;976.0;86.0;51.0
2016-12-04;ARS Lisboa e Vale do Tejo;1814.0;1814.0;0.0;128.0
2016-12-04;ARS Algarve;287.0;221.0;66.0;15.0
2016-12-05;ARS Alentejo;9141.0;5581.0;3560.0;128.0
2016-12-07;ARS Algarve;4174.0;2261.0;1913.0;29.0
2016-12-09;ARS Centro;16350.0;10749.0;5601.0;160.0
2016-12-09;ARS Lisboa e Vale do Tejo;24870.0;11950.0;12920.0;407.0
2016-12-10;ARS Alentejo;1151.0;1068.0;83.0;67.0
2016-12-11;ARS Lisboa e Vale do Tejo;2079.0;2079.0;0.0;175.0
2016-12-11;ARS Algarve;348.0;348.0;0.0;16.0
2016-12-13;ARS Norte;62114.0;33693.0;28421.0;547.0
2016-12-14;ARS Norte;54847.0;29563.0;25284.0;470.0
2016-12-14;ARS Lisboa e Vale do Tejo;32748.0;13889.0;18859.0;505.0
2016-12-17;ARS Alentejo;1213.0;1066.0;147.0;77.0
2016-12-18;ARS Alentejo;1049.0;1011.0;38.0;45.0
2016-12-19;ARS Lisboa e Vale do Tejo;34668.0;15408.0;19260.0;607.0
2016-12-20;ARS Norte;54670.0;29364.0;25306.0;616.0
2016-12-20;ARS Centro;23630.0;13594.0;10036.0;213.0
2016-12-22;ARS Norte;45217.0;23272.0;21945.0;577.0
2016-12-23;ARS Lisboa e Vale do Tejo;19126.0;8484.0;10642.0;382.0
2016-12-23;ARS Alentejo;4558.0;2654.0;1904.0;115.0
2016-12-28;ARS Algarve;3600.0;2083.0;1517.0;58.0
2016-12-30;ARS Lisboa e Vale do Tejo;19928.0;9426.0;10502.0;461.0
2016-12-31;ARS Centro;2382.0;2301.0;81.0;171.0
2016-12-31;ARS Lisboa e Vale do Tejo;2332.0;2317.0;15.0;229.0
2017-01-01;ARS Centro;2108.0;2108.0;0.0;155.0
2017-01-02;ARS Alentejo;6710.0;4139.0;2571.0;133.0
2017-01-03;ARS Norte;59378.0;33650.0;25728.0;895.0
2017-01-03;ARS Lisboa e Vale do Tejo;30937.0;13982.0;16955.0;561.0
2017-01-03;ARS Alentejo;8806.0;5102.0;3704.0;116.0
2017-01-04;ARS Norte;55757.0;31076.0;24681.0;918.0
2017-01-05;ARS Centro;24835.0;14191.0;10644.0;383.0
2017-01-06;ARS Norte;46277.0;25925.0;20352.0;724.0
2017-01-06;ARS Centro;20138.0;12415.0;7723.0;346.0
2017-01-07;ARS Lisboa e Vale do Tejo;2593.0;2570.0;23.0;106.0
2017-01-07;ARS Algarve;459.0;456.0;3.0;21.0
2017-01-09;ARS Norte;66135.0;36964.0;29171.0;791.0
2017-01-10;ARS Lisboa e Vale do Tejo;33105.0;14455.0;18650.0;340.0
2017-01-11;ARS Lisboa e Vale do Tejo;31478.0;13437.0;18041.0;338.0
2017-01-12;ARS Norte;53647.0;27875.0;25772.0;563.0
2017-01-12;ARS Lisboa e Vale do Tejo;30371.0;12996.0;17375.0;330.0
2017-01-12;ARS Algarve;4602.0;2428.0;2174.0;34.0
2017-01-13;ARS Centro;19634.0;11973.0;7661.0;252.0
2017-01-14;ARS Algarve;436.0;436.0;0.0;15.0
2017-01-15;ARS Centro;2243.0;2227.0;16.0;71.0
2017-01-15;ARS Alentejo;805.0;744.0;61.0;21.0
2017-01-17;ARS Norte;60030.0;31297.0;28733.0;453.0
2017-01-17;ARS Centro;25858.0;14249.0;11609.0;224.0
2017-01-18;ARS Norte;51899.0;26995.0;24904.0;400.0
2017-01-18;ARS Centro;20961.0;11850.0;9111.0;212.0
2017-01-18;ARS Alentejo;7722.0;4137.0;3585.0;48.0
2017-01-22;ARS Norte;2882.0;2882.0;0.0;121.0
2017-01-22;ARS Centro;2142.0;2142.0;0.0;100.0
2017-01-24;ARS Centro;25604.0;14480.0;11124.0;199.0
2017-01-25;ARS Norte;54042.0;27662.0;26380.0;317.0
2017-01-26;ARS Alentejo;7771.0;3935.0;3836.0;33.0
2017-01-27;ARS Norte;44034.0;23212.0;20822.0;267.0
2017-01-29;ARS Alentejo;841.0;795.0;46.0;18.0
2017-01-30;ARS Centro;27583.0;16111.0;11472.0;171.0
2017-01-30;ARS Lisboa e Vale do Tejo;35082.0;15348.0;19734.0;210.0
2017-01-31;ARS Lisboa e Vale do Tejo;31971.0;12789.0;19182.0;161.0
2017-02-01;ARS Algarve;4325.0;2204.0;2121.0;24.0
2017-02-02;ARS Algarve;4563.0;2307.0;2256.0;25.0
2017-02-03;ARS Algarve;3951.0;2003.0;1948.0;13.0
2017-02-04;ARS Algarve;431.0;368.0;63.0;20.0
2017-02-06;ARS Lisboa e Vale do Tejo;35493.0;15411.0;20082.0;126.0
2017-02-08;ARS Centro;23592.0;12881.0;10711.0;77.0
2017-02-08;ARS Alentejo;8242.0;4379.0;3863.0;23.0
2017-02-09;ARS Lisboa e Vale do Tejo;29746.0;11598.0;18148.0;106.0
2017-02-10;ARS Centro;17264.0;10084.0;7180.0;58.0
2017-02-11;ARS Algarve;351.0;351.0;0.0;2.0
2017-02-12;ARS Norte;2468.0;2468.0;0.0;39.0
2017-02-13;ARS Lisboa e Vale do Tejo;35333.0;15053.0;20280.0;129.0
2017-02-14;ARS Centro;24530.0;13438.0;11092.0;54.0
2017-02-14;ARS Lisboa e Vale do Tejo;32029.0;12645.0;19384.0;74.0
2017-02-16;ARS Algarve;3790.0;1948.0;1842.0;12.0
2017-02-17;ARS Algarve;3443.0;1736.0;1707.0;10.0
2017-02-18;ARS Algarve;414.0;314.0;100.0;1.0
2017-02-19;ARS Alentejo;758.0;721.0;37.0;6.0
2017-02-21;ARS Norte;58146.0;29392.0;28754.0;80.0
2017-02-21;ARS Lisboa e Vale do Tejo;33210.0;13438.0;19772.0;73.0
2017-02-22;ARS Norte;52834.0;26574.0;26260.0;78.0
2017-02-22;ARS Alentejo;8307.0;4369.0;3938.0;22.0
2017-02-22;ARS Algarve;4474.0;2177.0;2297.0;10.0
2017-02-23;ARS Norte;51951.0;25342.0;26609.0;72.0
2017-02-23;ARS Algarve;4475.0;2224.0;2251.0;17.0
2017-02-24;ARS Centro;16790.0;9694.0;7096.0;42.0
2017-02-24;ARS Alentejo;5759.0;2916.0;2843.0;13.0
2017-02-25;ARS Algarve;374.0;355.0;19.0;7.0
2017-02-27;ARS Centro;23067.0;13326.0;9741.0;54.0
2017-02-27;ARS Alentejo;6814.0;3805.0;3009.0;14.0
2017-03-01;ARS Alentejo;8403.0;4610.0;3793.0;12.0
2017-03-01;ARS Algarve;4487.0;2348.0;2139.0;9.0
2017-03-02;ARS Norte;54845.0;29112.0;25733.0;85.0
2017-03-03;ARS Lisboa e Vale do Tejo;25777.0;10748.0;15029.0;63.0
2017-03-04;ARS Norte;2736.0;2590.0;146.0;24.0
2017-03-04;ARS Lisboa e Vale do Tejo;2142.0;2118.0;24.0;27.0
2017-03-05;ARS Norte;2448.0;2448.0;0.0;20.0
2017-03-05;ARS Centro;1870.0;1870.0;0.0;26.0
2017-03-05;ARS Lisboa e Vale do Tejo;1505.0;1505.0;0.0;13.0
2017-03-07;ARS Centro;26253.0;14158.0;12095.0;44.0
2017-03-08;ARS Lisboa e Vale do Tejo;31052.0;12330.0;18722.0;60.0
2017-03-09;ARS Algarve;4696.0;2283.0;2413.0;10.0
2017-03-10;ARS Norte;42626.0;22403.0;20223.0;47.0
2017-03-10;ARS Centro;18035.0;10582.0;7453.0;31.0
2017-03-14;ARS Norte;57882.0;29184.0;28698.0;58.0
2017-03-14;ARS Lisboa e Vale do Tejo;32751.0;13158.0;19593.0;50.0
2017-03-15;ARS Algarve;4279.0;2057.0;2222.0;6.0
2017-03-17;ARS Norte;43061.0;22263.0;20798.0;46.0
2017-03-17;ARS Lisboa e Vale do Tejo;24721.0;10297.0;14424.0;31.0
2017-03-19;ARS Centro;1837.0;1837.0;0.0;7.0
2017-03-19;ARS Alentejo;775.0;709.0;66.0;5.0
2017-03-20;ARS Lisboa e Vale do Tejo;34226.0;14737.0;19489.0;56.0
2017-03-20;ARS Algarve;4802.0;2486.0;2316.0;9.0
2017-03-21;ARS Alentejo;8806.0;4362.0;4444.0;8.0
2017-03-21;ARS Algarve;4763.0;2326.0;2437.0;5.0
2017-03-23;ARS Algarve;4259.0;2038.0;2221.0;6.0
2017-03-30;ARS Centro;22365.0;11653.0;10712.0;27.0
2017-03-30;ARS Alentejo;7804.0;4017.0;3787.0;9.0
2017-04-02;ARS Norte;2194.0;2194.0;0.0;12.0
2017-04-04;ARS Algarve;4540.0;2227.0;2313.0;7.0
2017-04-05;ARS Centro;22552.0;12374.0;10178.0;24.0
2017-04-08;ARS Lisboa e Vale do Tejo;2007.0;1983.0;24.0;0.0
2017-04-09;ARS Norte;2386.0;2386.0;0.0;22.0
2017-04-09;ARS Algarve;278.0;255.0;23.0;3.0
2017-04-10;ARS Norte;58036.0;31212.0;26824.0;30.0
2017-04-10;ARS Algarve;4637.0;2412.0;2225.0;3.0
2017-04-12;ARS Norte;48500.0;24202.0;24298.0;27.0
2017-04-13;ARS Alentejo;5675.0;3041.0;2634.0;7.0
2017-04-15;ARS Norte;2725.0;2605.0;120.0;13.0
2017-04-17;ARS Centro;21202.0;12156.0;9046.0;27.0
2017-04-17;ARS Alentejo;5440.0;3141.0;2299.0;8.0
2017-04-18;ARS Centro;24599.0;13532.0;11067.0;22.0
2017-04-19;ARS Algarve;4441.0;2261.0;2180.0;3.0
2017-04-20;ARS Norte;53899.0;27547.0;26352.0;34.0
2017-04-20;ARS Alentejo;8499.0;4582.0;3917.0;7.0
2017-04-21;ARS Alentejo;6681.0;3405.0;3276.0;10.0
2017-04-22;ARS Centro;2009.0;1907.0;102.0;5.0
2017-04-22;ARS Alentejo;912.0;830.0;82.0;5.0
2017-04-22;ARS Algarve;361.0;356.0;5.0;0.0
2017-04-24;ARS Algarve;4228.0;2360.0;1868.0;5.0
2017-04-26;ARS Lisboa e Vale do Tejo;32118.0;13864.0;18254.0;1.0
2017-04-29;ARS Norte;2414.0;2298.0;116.0;6.0
2017-04-29;ARS Centro;2060.0;1977.0;83.0;8.0
2017-04-29;ARS Lisboa e Vale do Tejo;2038.0;2005.0;33.0;0.0
2017-04-29;ARS Alentejo;935.0;867.0;68.0;3.0
2017-04-30;ARS Norte;2028.0;2028.0;0.0;6.0
2017-05-01;ARS Lisboa e Vale do Tejo;1112.0;1112.0;0.0;2.0
2017-05-01;ARS Algarve;248.0;192.0;56.0;1.0
2017-05-02;ARS Norte;62997.0;37093.0;25904.0;27.0
2017-05-02;ARS Centro;25810.0;15752.0;10058.0;14.0
2017-05-02;ARS Alentejo;9511.0;5317.0;4194.0;9.0
2017-05-03;ARS Lisboa e Vale do Tejo;32282.0;13956.0;18326.0;19.0
2017-05-04;ARS Lisboa e Vale do Tejo;25421.0;11146.0;14275.0;17.0
2017-05-05;ARS Norte;38389.0;21355.0;17034.0;13.0
2017-05-06;ARS Lisboa e Vale do Tejo;1896.0;1860.0;36.0;11.0
2017-05-07;ARS Algarve;253.0;229.0;24.0;0.0
2017-05-08;ARS Norte;66409.0;36570.0;29839.0;14.0
2017-05-08;ARS Algarve;5599.0;2972.0;2627.0;3.0
2017-05-09;ARS Lisboa e Vale do Tejo;35151.0;14498.0;20653.0;18.0
2017-05-09;ARS Alentejo;9215.0;4896.0;4319.0;12.0
2017-05-11;ARS Norte;29792.0;15086.0;14706.0;15.0
2017-05-13;ARS Centro;2056.0;1956.0;100.0;9.0
2017-05-13;ARS Algarve;361.0;342.0;19.0;2.0
2017-05-14;ARS Alentejo;788.0;738.0;50.0;3.0
2017-05-16;ARS Alentejo;9661.0;4986.0;4675.0;9.0
2017-05-17;ARS Lisboa e Vale do Tejo;33955.0;14054.0;19901.0;18.0
2017-05-17;ARS Alentejo;8630.0;4490.0;4140.0;3.0
2017-05-18;ARS Alentejo;8205.0;4316.0;3889.0;5.0
2017-05-19;ARS Alentejo;6086.0;3125.0;2961.0;2.0
2017-05-20;ARS Alentejo;890.0;803.0;87.0;6.0
2017-05-20;ARS Algarve;340.0;248.0;92.0;2.0
2017-05-21;ARS Algarve;312.0;284.0;28.0;0.0
2017-05-22;ARS Lisboa e Vale do Tejo;36172.0;15332.0;20840.0;11.0
2017-05-23;ARS Lisboa e Vale do Tejo;33173.0;13380.0;19793.0;13.0
2017-05-24;ARS Algarve;3949.0;1892.0;2057.0;3.0
2017-05-25;ARS Lisboa e Vale do Tejo;27047.0;10700.0;16347.0;7.0
2017-05-26;ARS Centro;14344.0;8351.0;5993.0;5.0
2017-05-26;ARS Algarve;2265.0;1204.0;1061.0;1.0
2017-05-28;ARS Centro;1812.0;1812.0;0.0;9.0
2017-05-28;ARS Alentejo;771.0;693.0;78.0;2.0
2017-05-29;ARS Norte;63998.0;35291.0;28707.0;25.0
2017-05-29;ARS Algarve;5334.0;2848.0;2486.0;4.0
2017-05-30;ARS Centro;26003.0;13971.0;12032.0;11.0
2017-05-31;ARS Norte;54165.0;27168.0;26997.0;15.0
2017-06-02;ARS Norte;41934.0;22357.0;19577.0;13.0
2017-06-03;ARS Norte;2478.0;2363.0;115.0;8.0
2017-06-03;ARS Alentejo;839.0;786.0;53.0;0.0
2017-06-05;ARS Norte;60049.0;32467.0;27582.0;25.0
2017-06-05;ARS Lisboa e Vale do Tejo;35575.0;15251.0;20324.0;19.0
2017-06-06;ARS Norte;52701.0;27248.0;25453.0;25.0
2017-06-06;ARS Lisboa e Vale do Tejo;33292.0;13364.0;19928.0;15.0
2017-06-06;ARS Algarve;4730.0;2234.0;2496.0;3.0
2017-06-10;ARS Lisboa e Vale do Tejo;1432.0;1426.0;6.0;4.0
2017-06-12;ARS Alentejo;8168.0;4502.0;3666.0;2.0
2017-06-12;ARS Algarve;4917.0;2633.0;2284.0;5.0
2017-06-13;ARS Norte;48119.0;25229.0;22890.0;12.0
2017-06-15;ARS Lisboa e Vale do Tejo;1134.0;1134.0;0.0;1.0
2017-06-16;ARS Centro;14796.0;9290.0;5506.0;2.0
2017-06-16;ARS Lisboa e Vale do Tejo;20770.0;9397.0;11373.0;10.0
2017-06-17;ARS Alentejo;725.0;670.0;55.0;0.0
2017-06-18;ARS Norte;2273.0;2273.0;0.0;5.0
2017-06-18;ARS Centro;1787.0;1787.0;0.0;0.0
2017-06-20;ARS Lisboa e Vale do Tejo;30742.0;12549.0;18193.0;8.0
2017-06-21;ARS Centro;22582.0;12356.0;10226.0;9.0
2017-06-21;ARS Alentejo;7732.0;4169.0;3563.0;1.0
2017-06-23;ARS Norte;37656.0;19398.0;18258.0;8.0
2017-06-23;ARS Centro;16263.0;9513.0;6750.0;6.0
2017-06-24;ARS Norte;2328.0;2243.0;85.0;2.0
2017-06-24;ARS Lisboa e Vale do Tejo;1783.0;1761.0;22.0;3.0
2017-06-25;ARS Norte;2227.0;2227.0;0.0;4.0
2017-06-26;ARS Norte;57704.0;32028.0;25676.0;14.0
2017-06-27;ARS Alentejo;8079.0;4403.0;3676.0;1.0
2017-06-27;ARS Algarve;4379.0;2026.0;2353.0;1.0
2017-06-29;ARS Centro;20661.0;11265.0;9396.0;6.0
2017-06-29;ARS Lisboa e Vale do Tejo;24309.0;9583.0;14726.0;4.0
2017-06-29;ARS Algarve;4010.0;1867.0;2143.0;0.0
2017-06-30;ARS Norte;38878.0;20501.0;18377.0;10.0
2017-06-30;ARS Algarve;3578.0;1729.0;1849.0;0.0
2017-07-04;ARS Lisboa e Vale do Tejo;31141.0;13007.0;18134.0;10.0
2017-07-06;ARS Lisboa e Vale do Tejo;28231.0;11328.0;16903.0;9.0
2017-07-07;ARS Lisboa e Vale do Tejo;23655.0;9814.0;13841.0;7.0
2017-07-09;ARS Algarve;261.0;244.0;17.0;2.0
2017-07-14;ARS Alentejo;4991.0;2723.0;2268.0;0.0
2017-07-16;ARS Lisboa e Vale do Tejo;1111.0;1111.0;0.0;4.0
2017-07-16;ARS Algarve;317.0;279.0;38.0;3.0
2017-07-17;ARS Lisboa e Vale do Tejo;30684.0;13565.0;17119.0;7.0
2017-07-17;ARS Algarve;4461.0;2418.0;2043.0;9.0
2017-07-18;ARS Lisboa e Vale do Tejo;29474.0;12285.0;17189.0;11.0
2017-07-19;ARS Lisboa e Vale do Tejo;27629.0;10932.0;16697.0;9.0
2017-07-20;ARS Lisboa e Vale do Tejo;27295.0;10963.0;16332.0;9.0
2017-07-20;ARS Alentejo;6713.0;3535.0;3178.0;2.0
2017-07-20;ARS Algarve;4081.0;2093.0;1988.0;1.0
2017-07-21;ARS Centro;16342.0;9746.0;6596.0;7.0
2017-07-22;ARS Norte;2496.0;2366.0;130.0;2.0
2017-07-22;ARS Lisboa e Vale do Tejo;1764.0;1734.0;30.0;7.0
2017-07-23;ARS Centro;1776.0;1776.0;0.0;0.0
2017-07-23;ARS Lisboa e Vale do Tejo;1124.0;1124.0;0.0;3.0
2017-07-24;ARS Lisboa e Vale do Tejo;29681.0;13168.0;16513.0;6.0
2017-07-25;ARS Norte;48234.0;25123.0;23111.0;11.0
2017-07-25;ARS Algarve;4285.0;2158.0;2127.0;3.0
2017-07-28;ARS Norte;36840.0;19251.0;17589.0;7.0
2017-07-29;ARS Centro;2146.0;2025.0;121.0;3.0
2017-07-30;ARS Alentejo;650.0;611.0;39.0;1.0
2017-07-31;ARS Centro;21198.0;12547.0;8651.0;5.0
2017-07-31;ARS Algarve;4495.0;2496.0;1999.0;4.0
2017-08-02;ARS Centro;20307.0;11560.0;8747.0;4.0
2017-08-02;ARS Alentejo;6703.0;3729.0;2974.0;3.0
2017-08-02;ARS Algarve;3579.0;1960.0;1619.0;6.0
2017-08-04;ARS Algarve;3405.0;1799.0;1606.0;3.0
2017-08-05;ARS Norte;2452.0;2342.0;110.0;3.0
2017-08-05;ARS Centro;2008.0;1918.0;90.0;3.0
2017-08-05;ARS Algarve;348.0;307.0;41.0;1.0
2017-08-06;ARS Centro;1700.0;1700.0;0.0;3.0
2017-08-06;ARS Lisboa e Vale do Tejo;1056.0;1056.0;0.0;2.0
2017-08-07;ARS Norte;50643.0;27741.0;22902.0;15.0
2017-08-07;ARS Alentejo;6835.0;3860.0;2975.0;0.0
2017-08-08;ARS Algarve;4374.0;2219.0;2155.0;2.0
2017-08-09;ARS Norte;44020.0;22527.0;21493.0;15.0
2017-08-09;ARS Algarve;3881.0;2058.0;1823.0;4.0
2017-08-10;ARS Centro;20202.0;11146.0;9056.0;7.0
2017-08-10;ARS Algarve;3962.0;2065.0;1897.0;2.0
2017-08-13;ARS Lisboa e Vale do Tejo;1068.0;1068.0;0.0;3.0
2017-08-13;ARS Alentejo;639.0;617.0;22.0;0.0
2017-08-14;ARS Centro;16907.0;10566.0;6341.0;9.0
2017-08-15;ARS Alentejo;761.0;701.0;60.0;2.0
2017-08-16;ARS Centro;20537.0;12643.0;7894.0;11.0
2017-08-16;ARS Lisboa e Vale do Tejo;25629.0;11844.0;13785.0;11.0
2017-08-16;ARS Algarve;3926.0;2210.0;1716.0;5.0
2017-08-18;ARS Centro;15578.0;9606.0;5972.0;1.0
2017-08-20;ARS Norte;1899.0;1899.0;0.0;2.0
2017-08-20;ARS Lisboa e Vale do Tejo;1170.0;1170.0;0.0;3.0
2017-08-20;ARS Algarve;311.0;311.0;0.0;0.0
2017-08-21;ARS Centro;22225.0;13119.0;9106.0;8.0
2017-08-22;ARS Lisboa e Vale do Tejo;26381.0;11032.0;15349.0;8.0
2017-08-23;ARS Centro;20270.0;11540.0;8730.0;5.0
2017-08-25;ARS Lisboa e Vale do Tejo;20703.0;9231.0;11472.0;7.0
2017-08-25;ARS Algarve;3415.0;1727.0;1688.0;3.0
2017-08-26;ARS Norte;2417.0;2300.0;117.0;4.0
2017-08-27;ARS Alentejo;712.0;669.0;43.0;0.0
2017-08-28;ARS Lisboa e Vale do Tejo;28241.0;12573.0;15668.0;15.0
2017-08-28;ARS Alentejo;7189.0;4012.0;3177.0;1.0
2017-08-29;ARS Alentejo;7342.0;3836.0;3506.0;4.0
2017-08-30;ARS Algarve;3918.0;1972.0;1946.0;0.0
2017-08-31;ARS Norte;43746.0;22385.0;21361.0;13.0
2017-09-01;ARS Norte;36181.0;19662.0;16519.0;7.0
2017-09-01;ARS Lisboa e Vale do Tejo;21488.0;9455.0;12033.0;8.0
2017-09-02;ARS Centro;1837.0;1720.0;117.0;5.0
2017-09-02;ARS Lisboa e Vale do Tejo;1691.0;1669.0;22.0;1.0
2017-09-02;ARS Alentejo;741.0;706.0;35.0;0.0
2017-09-02;ARS Algarve;388.0;364.0;24.0;0.0
2017-09-03;ARS Centro;1615.0;1615.0;0.0;0.0
2017-09-04;ARS Lisboa e Vale do Tejo;29462.0;13106.0;16356.0;20.0
2017-09-07;ARS Algarve;3033.0;1539.0;1494.0;2.0
2017-09-08;ARS Alentejo;5275.0;2976.0;2299.0;2.0
2017-09-09;ARS Norte;2208.0;2086.0;122.0;4.0
2017-09-11;ARS Lisboa e Vale do Tejo;29600.0;13253.0;16347.0;8.0
2017-09-12;ARS Norte;51129.0;26907.0;24222.0;16.0
2017-09-12;ARS Alentejo;8140.0;4387.0;3753.0;6.0
2017-09-14;ARS Centro;20958.0;11143.0;9815.0;7.0
2017-09-14;ARS Lisboa e Vale do Tejo;28227.0;11186.0;17041.0;12.0
2017-09-15;ARS Centro;16525.0;9699.0;6826.0;14.0
2017-09-15;ARS Lisboa e Vale do Tejo;22474.0;9294.0;13180.0;10.0
2017-09-15;ARS Alentejo;6018.0;3152.0;2866.0;3.0
2017-09-16;ARS Norte;2149.0;2032.0;117.0;9.0
2017-09-18;ARS Lisboa e Vale do Tejo;33354.0;14427.0;18927.0;26.0
2017-09-18;ARS Alentejo;8110.0;4440.0;3670.0;8.0
2017-09-19;ARS Lisboa e Vale do Tejo;31317.0;12943.0;18374.0;27.0
2017-09-22;ARS Lisboa e Vale do Tejo;23197.0;10011.0;13186.0;34.0
2017-09-23;ARS Centro;2013.0;1903.0;110.0;2.0
2017-09-24;ARS Alentejo;749.0;678.0;71.0;2.0
2017-09-24;ARS Algarve;288.0;204.0;84.0;3.0
2017-09-25;ARS Centro;25783.0;14767.0;11016.0;19.0
2017-09-25;ARS Alentejo;8568.0;4693.0;3875.0;13.0
2017-09-26;ARS Alentejo;8366.0;4325.0;4041.0;15.0
2017-09-27;ARS Lisboa e Vale do Tejo;31554.0;13164.0;18390.0;55.0
2017-09-27;ARS Algarve;4462.0;2181.0;2281.0;7.0
2017-09-28;ARS Centro;20573.0;10945.0;9628.0;34.0
2017-09-28;ARS Lisboa e Vale do Tejo;29934.0;12105.0;17829.0;24.0
2017-09-29;ARS Norte;41534.0;21497.0;20037.0;56.0
2017-09-29;ARS Centro;15916.0;9489.0;6427.0;33.0
2017-09-30;ARS Centro;2129.0;2002.0;127.0;23.0
2017-10-02;ARS Algarve;4873.0;2665.0;2208.0;10.0
2017-10-03;ARS Norte;56510.0;30595.0;25915.0;86.0
2017-10-03;ARS Centro;24000.0;13529.0;10471.0;42.0
2017-10-05;ARS Alentejo;1000.0;956.0;44.0;5.0
2017-10-05;ARS Algarve;348.0;314.0;34.0;1.0
2017-10-06;ARS Algarve;3597.0;1995.0;1602.0;3.0
2017-10-07;ARS Alentejo;910.0;844.0;66.0;7.0
2017-10-09;ARS Centro;28747.0;17170.0;11577.0;65.0
2017-10-09;ARS Algarve;5283.0;2792.0;2491.0;11.0
2017-10-10;ARS Norte;63056.0;33792.0;29264.0;97.0
2017-10-10;ARS Centro;27423.0;15687.0;11736.0;40.0
2017-10-10;ARS Algarve;5130.0;2576.0;2554.0;7.0
2017-10-12;ARS Norte;58438.0;31883.0;26555.0;69.0
2017-10-12;ARS Algarve;4583.0;2169.0;2414.0;7.0
2017-10-14;ARS Centro;2392.0;2273.0;119.0;13.0
2017-10-15;ARS Centro;1959.0;1959.0;0.0;6.0
2017-10-17;ARS Algarve;4833.0;2420.0;2413.0;2.0
2017-10-18;ARS Norte;56380.0;29043.0;27337.0;65.0
2017-10-18;ARS Algarve;4707.0;2379.0;2328.0;7.0
2017-10-20;ARS Alentejo;6307.0;3344.0;2963.0;5.0
2017-10-21;ARS Lisboa e Vale do Tejo;1869.0;1842.0;27.0;10.0
2017-10-22;ARS Alentejo;703.0;655.0;48.0;4.0
2017-10-23;ARS Norte;64956.0;35006.0;29950.0;65.0
2017-10-23;ARS Centro;27836.0;16005.0;11831.0;49.0
2017-10-23;ARS Algarve;5172.0;2765.0;2407.0;10.0
2017-10-24;ARS Norte;59956.0;30844.0;29112.0;69.0
2017-10-25;ARS Norte;55640.0;28010.0;27630.0;57.0
2017-10-26;ARS Alentejo;7878.0;3938.0;3940.0;9.0
2017-10-27;ARS Centro;13141.0;7808.0;5333.0;16.0
2017-10-27;ARS Alentejo;4499.0;2401.0;2098.0;6.0
2017-10-28;ARS Algarve;372.0;327.0;45.0;0.0
2017-10-29;ARS Norte;2386.0;2386.0;0.0;31.0
2017-10-31;ARS Algarve;4727.0;2347.0;2380.0;5.0
2017-11-01;ARS Centro;1724.0;1713.0;11.0;10.0
2017-11-02;ARS Algarve;4145.0;2282.0;1863.0;4.0
2017-11-03;ARS Lisboa e Vale do Tejo;24015.0;10751.0;13264.0;37.0
2017-11-04;ARS Centro;1986.0;1857.0;129.0;11.0
2017-11-06;ARS Lisboa e Vale do Tejo;35464.0;15908.0;19556.0;45.0
2017-11-07;ARS Norte;60846.0;31982.0;28864.0;91.0
2017-11-07;ARS Algarve;5095.0;2641.0;2454.0;9.0
2017-11-08;ARS Algarve;3027.0;1579.0;1448.0;5.0
2017-11-09;ARS Lisboa e Vale do Tejo;33558.0;14491.0;19067.0;58.0
2017-11-09;ARS Algarve;4928.0;2541.0;2387.0;9.0
2017-11-12;ARS Centro;1911.0;1911.0;0.0;10.0
2017-11-13;ARS Centro;27971.0;16089.0;11882.0;50.0
2017-11-13;ARS Alentejo;8960.0;4756.0;4204.0;23.0
2017-11-14;ARS Lisboa e Vale do Tejo;32874.0;14187.0;18687.0;65.0
